Weight,Equiv. Sphere Diameter (nm),Collision Diameter (nm),Mobility Diameter (nm),Surface Area (cm2),Volume (cm3),Mass (g),Age (s),Stat. Weight (cm-3),Num coags,silica,Number of Si atoms,Number of O atoms,Number of OH atoms,Number of primaries,Avg. primary diameter,Avg. Sintering Level
5669.22,52.7858,135.33,135.33,3.59336e-10,7.70107e-17,1.69424e-16,0.727332,1.71448e-06,478,1.55873e+06,10351.3,19597.3,1510.54,162,8.56647,0.0736786
8807.75,45.5701,114.088,114.088,2.58433e-10,4.95494e-17,1.09009e-16,0.727332,2.66363e-06,1044,994566,10615.3,20235.5,1659.61,101,8.76985,0.0480239
59510.9,24.0779,40.8858,40.8858,4.03012e-11,7.30899e-18,1.60798e-17,0.728232,1.79973e-05,1229,149415,9449.06,17545.7,1390.35,17,8.25931,0.103124
7326.51,48.8103,119.922,119.922,2.8824e-10,6.08883e-17,1.33954e-16,0.727332,2.21568e-06,1901,1.21776e+06,10252.2,19535.6,1756.84,128,8.3229,0.0764031
11795.6,41.2941,97.2051,97.2051,1.93476e-10,3.68692e-17,8.11122e-17,0.727332,3.56722e-06,1316,745124,10645.2,20359.4,1571.71,75,8.75034,0.0521158
13429.5,40.2821,94.5196,94.5196,1.83227e-10,3.42245e-17,7.52938e-17,0.727332,4.06134e-06,690,676247,10706.6,20565.4,2189.18,68,8.99068,0.0439991
10760.3,42.7454,104.245,104.245,2.18612e-10,4.08946e-17,8.99682e-17,0.727332,3.25413e-06,2501,816853,8399.09,16254.4,1185.73,105,7.166,0.0642194
62478.3,23.8456,40.0365,40.0365,3.88632e-11,7.09944e-18,1.56188e-17,0.727332,1.88947e-05,1076,141136,11818.6,22489.8,1878,13,9.61846,0.0597865
50340.5,25.6819,48.2014,48.2014,5.32785e-11,8.86909e-18,1.9512e-17,0.729669,1.52239e-05,354,178019,11192.4,21049.8,2365.94,17,9.29263,0
45383.2,26.7963,51.256,51.256,5.96767e-11,1.00745e-17,2.21639e-17,0.727332,1.37248e-05,449,194866,10078.6,19858.5,2055.19,21,8.80138,0.0243777
38018.6,28.2556,53.8088,53.8088,6.59148e-11,1.18118e-17,2.59859e-17,0.728232,1.14976e-05,1407,235647,10581.2,19987.4,2071.67,24,8.93422,0.0517952
7915.53,47.369,123.48,123.48,2.96681e-10,5.5652e-17,1.22434e-16,0.727332,2.39381e-06,654,1.11774e+06,9065.79,17194.2,1457.51,133,7.46409,0.0518522
41556.2,27.1688,52.6125,52.6125,6.24911e-11,1.05005e-17,2.31011e-17,0.727332,1.25674e-05,1208,212958,9929.74,18881,1413.13,23,7.98259,0.0299978
4106.53,58.8362,172.936,172.936,5.48027e-10,1.06643e-16,2.34615e-16,0.727332,1.2419e-06,1016,2.15024e+06,9896.71,18888.2,1398.36,234,8.07429,0.0431703
7396.85,48.5194,115.079,115.079,2.70148e-10,5.98061e-17,1.31573e-16,0.727332,2.23695e-06,2058,1.20176e+06,8897.34,16961,1489.15,145,7.37857,0.10303
11287.1,42.1548,98.7105,98.7105,2.00041e-10,3.92228e-17,8.62902e-17,0.727332,3.41342e-06,1652,787944,9734.38,18733.5,1429.95,87,8.2981,0.0689596
4443.2,57.6114,169.94,169.94,5.28261e-10,1.00121e-16,2.20266e-16,0.727332,1.34371e-06,2147,2.00199e+06,11182.1,21438.9,1786.54,193,9.18776,0.0294403
6439.65,50.8934,144.729,144.729,3.90222e-10,6.90215e-17,1.51847e-16,0.727332,1.94748e-06,699,1.37778e+06,10764.5,20637.2,1780.86,138,8.80005,0.0186175
20294.6,34.7258,74.3299,74.3299,1.18637e-10,2.19259e-17,4.8237e-17,0.727332,6.13749e-06,634,436178,9403.16,18089.5,1622.9,50,7.91613,0.0657235
13992.4,39.1822,81.3578,81.3578,1.44309e-10,3.14967e-17,6.92928e-17,0.728232,4.23159e-06,656,636430,10056.8,19129,1487.68,68,8.60294,0.118175
42241,27.1949,46.5682,46.5682,5.20628e-11,1.05308e-17,2.31677e-17,0.728232,1.27745e-05,978,215074,9943.17,18090.3,2237.83,23,8.85414,0.14596
8903.03,45.5864,115.119,115.119,2.61992e-10,4.96026e-17,1.09126e-16,0.727332,2.69245e-06,750,986444,6915.03,13525.5,953.695,154,6.09939,0.0769903
6316.46,51.0438,138.133,138.133,3.6439e-10,6.96352e-17,1.53197e-16,0.727332,1.91022e-06,446,1.39733e+06,9125.01,17580.5,1276.37,165,7.72004,0.0517431
9787.7,44.5344,102.931,102.931,2.18935e-10,4.62472e-17,1.01744e-16,0.727332,2.95999e-06,724,912129,10739.2,20871.2,1799.74,92,9.01567,0.0810276
4753.61,56.225,153.218,153.218,4.46767e-10,9.30653e-17,2.04744e-16,0.727332,1.43758e-06,1348,1.85104e+06,10415.7,20107.1,1652.37,192,8.68664,0.0592186
8725.15,45.9249,114.761,114.761,2.61736e-10,5.07158e-17,1.11575e-16,0.727332,2.63865e-06,834,1.02567e+06,9296.26,17454.8,1435.45,119,7.76773,0.0625667
8340.29,46.6041,123.217,123.217,2.93337e-10,5.29995e-17,1.16599e-16,0.727332,2.52227e-06,681,1.05335e+06,8913.23,17063.8,1491.02,128,7.566,0.0426484
10753.4,42.7942,102.266,102.266,2.1254e-10,4.10351e-17,9.02772e-17,0.727332,3.25202e-06,647,818434,10400.1,19974.6,1650.91,85,8.85665,0.0559923
11500.9,41.8783,98.1471,98.1471,1.97679e-10,3.84562e-17,8.46035e-17,0.727332,3.4781e-06,1107,773124,10044.2,19297.4,1361.02,83,8.42983,0.0641841
4429.96,57.4452,168.218,168.218,5.195e-10,9.92568e-17,2.18365e-16,0.727332,1.33971e-06,875,1.9907e+06,10506.5,20258.9,1502.65,204,8.69817,0.0357614
6217.89,51.5354,137.177,137.177,3.62346e-10,7.16663e-17,1.57666e-16,0.727332,1.88041e-06,820,1.43602e+06,10519.4,19849.9,1942.24,147,8.71175,0.0503261
4007.92,59.5304,165.716,165.716,5.17089e-10,1.10463e-16,2.43018e-16,0.727332,1.21207e-06,584,2.22465e+06,10824.8,20459.3,1823.34,221,8.8295,0.0597994
7138.84,48.9421,127.053,127.053,3.14753e-10,6.13828e-17,1.35042e-16,0.727332,2.15892e-06,457,1.23664e+06,10251.6,19413.5,1598.88,130,8.36607,0.0519298
10423,43.4016,104.812,104.812,2.22085e-10,4.2807e-17,9.41755e-17,0.727332,3.15211e-06,550,852589,11088.9,21145.7,1981.8,83,9.25969,0.0482864
18371.3,35.6606,73.983,73.983,1.19383e-10,2.37446e-17,5.2238e-17,0.727332,5.55583e-06,706,476187,5478.04,10622.7,642.67,94,4.89858,0.147054
4699.54,56.3084,155.933,155.933,4.59032e-10,9.34799e-17,2.05656e-16,0.727332,1.42123e-06,803,1.8668e+06,9086.63,17535.7,1307.84,222,7.59759,0.0621012
9541.81,44.7413,111.627,111.627,2.47831e-10,4.68947e-17,1.03168e-16,0.727332,2.88563e-06,1314,937166,11468.1,21887,1994.18,88,9.1348,0.0373212
20189.2,34.6406,76.1715,76.1715,1.22923e-10,2.17649e-17,4.78828e-17,0.728232,6.1056e-06,1740,439394,10265.1,19416.5,1649.67,46,8.50855,0.0382728
37574,28.0755,54.2364,54.2364,6.6489e-11,1.15872e-17,2.54919e-17,0.727332,1.13631e-05,167,232970,10506.6,20128,1333.33,24,8.77464,0.0394245
3206.98,64.051,184.044,184.044,6.27763e-10,1.37587e-16,3.02691e-16,0.727332,9.69854e-07,1010,2.74996e+06,9218.16,17921.3,1315.24,321,7.61456,0.0693938
5392.39,53.9308,141.256,141.256,3.87328e-10,8.21316e-17,1.8069e-16,0.727332,1.63076e-06,187,1.64515e+06,10329.7,19754.9,1564.25,172,8.53964,0.0683928
7595.49,48.0705,120.152,120.152,2.86871e-10,5.81613e-17,1.27955e-16,0.727332,2.29702e-06,710,1.1674e+06,10998.2,21122.7,1719.68,114,9.02406,0.0589862
2657,68.2609,209.705,209.705,7.88221e-10,1.66538e-16,3.66384e-16,0.727332,8.03528e-07,1061,3.3475e+06,10145,19384.4,1564.33,355,8.38739,0.0518009
5978.73,52.1916,136.247,136.247,3.60944e-10,7.44392e-17,1.63766e-16,0.727332,1.80808e-06,1067,1.48095e+06,9576.94,18559.3,1456.87,167,7.66938,0.0678114
3006.23,65.4519,192.887,192.887,6.8087e-10,1.46814e-16,3.2299e-16,0.727332,9.09141e-07,1972,2.95114e+06,9768.1,18390.8,1658.72,326,8.15314,0.061269
9208.82,45.2683,111.075,111.075,2.47442e-10,4.85716e-17,1.06858e-16,0.727332,2.78493e-06,1153,961828,9374.83,18242,1453.26,111,7.38667,0.0657856
3895.07,59.9722,176.776,176.776,5.71823e-10,1.12941e-16,2.48469e-16,0.727332,1.17795e-06,350,2.26906e+06,10082.3,19038.3,1654.88,243,8.42186,0.0444784
6822.58,49.9484,112.574,112.574,2.65197e-10,6.52475e-17,1.43545e-16,0.727332,2.06328e-06,1056,1.30322e+06,7003.28,13294.6,1221.62,201,6.14637,0.150529
5167.63,54.7224,156.498,156.498,4.54982e-10,8.58015e-17,1.88763e-16,0.727332,1.56279e-06,773,1.71036e+06,8887.61,17047,1428.32,208,7.61603,0.0457066
6756.31,50.0783,130.792,130.792,3.32543e-10,6.57578e-17,1.44667e-16,0.727332,2.04324e-06,658,1.31823e+06,10510.1,20205,1589.77,135,8.65105,0.0521506
3783.75,60.7212,166.516,166.516,5.26024e-10,1.17225e-16,2.57895e-16,0.727332,1.14428e-06,692,2.34663e+06,8766.74,16828.8,1406.5,288,7.10086,0.0810502
4387.16,57.6154,158.39,158.39,4.75346e-10,1.00142e-16,2.20312e-16,0.727332,1.32676e-06,1293,2.01018e+06,10100.6,19359.5,1569.73,214,8.40219,0.0626855
8445.82,46.3222,118.904,118.904,2.7723e-10,5.20436e-17,1.14496e-16,0.727332,2.55418e-06,1270,1.04871e+06,10870.6,20429.9,1821.17,104,8.98185,0.0387527
9027.53,45.3672,109.447,109.447,2.42284e-10,4.88905e-17,1.07559e-16,0.727332,2.7301e-06,805,981239,10609.9,19941.1,1814.49,100,8.82034,0.0655552
9435.19,44.4474,112.488,112.488,2.49882e-10,4.59768e-17,1.01149e-16,0.727332,2.85338e-06,2007,932035,11381.4,21644.6,1552.57,88,9.26314,0.0303837
11285.8,42.261,100.607,100.607,2.06094e-10,3.95202e-17,8.69444e-17,0.727332,3.41304e-06,511,789147,11642.8,22158.3,2111.1,73,9.52742,0.0433478
9595.33,44.7182,105.561,105.561,2.27848e-10,4.68222e-17,1.03009e-16,0.727332,2.90181e-06,943,937825,10527.6,19911.5,1886.66,96,8.73553,0.0733462
3380.75,62.7536,199.496,199.496,7.01245e-10,1.29394e-16,2.84667e-16,0.727332,1.0224e-06,3206,2.59657e+06,9048.55,17628.2,1102.16,309,6.89791,0.0334569
8239.48,47.0414,116.966,116.966,2.72572e-10,5.45053e-17,1.19912e-16,0.727332,2.49178e-06,447,1.08786e+06,11604.8,22036.5,2154.75,101,9.41946,0.0513472
16119.9,37.2068,85.4242,85.4242,1.51298e-10,2.6969e-17,5.93318e-17,0.727332,4.87496e-06,1775,544975,10656.1,20569.9,1258.58,55,8.79975,0.0332344
52208.3,25.091,45.1241,45.1241,4.77004e-11,8.27093e-18,1.81961e-17,0.727332,1.57888e-05,646,166221,11219.9,21797.4,1244.38,16,9.34227,0.0294841
9149.35,45.0947,111.577,111.577,2.48642e-10,4.80149e-17,1.05633e-16,0.727332,2.76694e-06,247,963394,9420.02,18186.5,1346.37,110,7.78891,0.0609504
5611.88,53.0925,138.657,138.657,3.73746e-10,7.83607e-17,1.72393e-16,0.727332,1.69714e-06,685,1.57237e+06,8970.8,17141,1366.08,189,7.55643,0.0759158
6013.9,51.8958,138.242,138.242,3.67854e-10,7.31804e-17,1.60997e-16,0.727332,1.81872e-06,1551,1.46707e+06,7688.35,15017.5,991.034,205,6.34128,0.0727466
9001.43,45.4328,118.923,118.923,2.74622e-10,4.9103e-17,1.08027e-16,0.727332,2.72221e-06,999,978624,9506.92,18570.9,1298.65,111,7.93119,0.0354241
10545.5,43.1057,106.269,106.269,2.25959e-10,4.19375e-17,9.22626e-17,0.727332,3.18916e-06,3369,842141,11193.1,21489.8,1641.57,81,9.17538,0.0354002
11647.2,41.4095,92.6245,92.6245,1.80214e-10,3.7179e-17,8.17939e-17,0.727332,3.52233e-06,899,745040,10053.3,19524.9,1241.86,80,8.63979,0.0870454
24395.2,32.4286,72.2345,72.2345,1.09833e-10,1.7856e-17,3.92833e-17,0.728232,7.37757e-06,2034,361511,9466.9,18018.2,1350.54,41,7.93554,0.0152016
4695.73,56.383,158.546,158.546,4.70928e-10,9.38518e-17,2.06474e-16,0.727332,1.42008e-06,630,1.88076e+06,10292.9,19810.2,1487.01,197,8.4855,0.0485595
10869.9,42.7746,101.056,101.056,2.0873e-10,4.09784e-17,9.01526e-17,0.727332,3.28728e-06,678,819472,8896.67,17417,1175.51,99,7.1449,0.0755468
12286.9,40.9365,97.9597,97.9597,1.94884e-10,3.59196e-17,7.90231e-17,0.727332,3.7158e-06,1120,713651,10848.5,21213.6,1548.07,71,9.0879,0.0377655
12900.3,40.5296,100.583,100.583,2.01754e-10,3.48592e-17,7.66903e-17,0.727332,3.90131e-06,1905,694940,9606.78,18335.2,1709.65,78,8.08133,0.0283796
15992.3,37.5096,80.6217,80.6217,1.39283e-10,2.76329e-17,6.07925e-17,0.728232,4.83639e-06,1040,555731,9347.14,17752.3,1506.41,64,8.0677,0.0897968
4964.06,55.2444,148.249,148.249,4.21482e-10,8.82801e-17,1.94216e-16,0.727332,1.50123e-06,479,1.77302e+06,10375.2,19924.2,1507.04,184,8.57717,0.0626855
4903.7,55.4877,152.251,152.251,4.39633e-10,8.94517e-17,1.96794e-16,0.727332,1.48297e-06,521,1.79392e+06,10358.4,19900.2,1445.76,187,8.52221,0.0547106
8346.18,46.4674,120.195,120.195,2.82197e-10,5.25343e-17,1.15576e-16,0.727332,2.52405e-06,1580,1.06224e+06,9928.77,18814.8,1498.65,115,8.09978,0.0437333
16023.5,37.4106,88.3056,88.3056,1.59452e-10,2.74147e-17,6.03123e-17,0.727332,4.84581e-06,2852,546242,10202.4,19642.4,1502.91,58,8.5862,0.0234693
6301.74,51.1284,135.073,135.073,3.52644e-10,6.99821e-17,1.53961e-16,0.727332,1.90577e-06,1079,1.40175e+06,10418.8,20132.6,1461.1,145,8.45628,0.0525376
25806.7,31.9714,67.0278,67.0278,9.74796e-11,1.71114e-17,3.7645e-17,0.727332,7.80445e-06,597,344560,10588.1,19938.8,1851.91,35,8.91555,0.0341594
8142.11,46.7842,121.396,121.396,2.87412e-10,5.36163e-17,1.17956e-16,0.727332,2.46233e-06,1087,1.07994e+06,10277.6,19577.7,1581,113,8.45476,0.0408519
13832,39.6548,93.6074,93.6074,1.79169e-10,3.26501e-17,7.18303e-17,0.727332,4.18307e-06,607,650175,10311.1,19960,1607.68,68,8.793,0.0406977
3875.29,60.1453,182.204,182.204,5.99223e-10,1.13921e-16,2.50626e-16,0.727332,1.17196e-06,1024,2.2907e+06,9417.17,17849.5,1536.85,262,7.81037,0.0395585
5398.22,53.7061,152.181,152.181,4.32217e-10,8.11092e-17,1.7844e-16,0.727332,1.63253e-06,972,1.63784e+06,9181.65,17362.9,1419.75,192,7.63014,0.0439233
10077.3,43.627,102.936,102.936,2.1671e-10,4.34775e-17,9.56505e-17,0.727332,3.04757e-06,899,881159,8771.61,16704.8,1167.32,108,7.35353,0.0834571
4090.53,58.9994,172.543,172.543,5.46913e-10,1.07533e-16,2.36573e-16,0.727332,1.23706e-06,2258,2.15479e+06,10539.9,20290.3,1592.15,220,8.71376,0.0411121
12095,41.0821,99.7212,99.7212,2.0052e-10,3.63043e-17,7.98695e-17,0.727332,3.65776e-06,2416,726977,10911.8,20933.5,1575.86,72,8.95416,0.0316566
7034.35,49.3505,136.688,136.688,3.52689e-10,6.29323e-17,1.38451e-16,0.727332,2.12732e-06,1814,1.26504e+06,11005.8,20927.7,1682.7,124,8.92106,0.0205186
10543.4,43.0312,103.427,103.427,2.16768e-10,4.17205e-17,9.17851e-17,0.727332,3.18854e-06,917,832433,9784.82,19011.6,1291.17,92,7.7047,0.0601772
7422.92,48.3531,126.803,126.803,3.1193e-10,5.91933e-17,1.30225e-16,0.727332,2.24484e-06,1274,1.18997e+06,9776.68,18726.5,1446.18,131,8.15293,0.0480313
7658.2,47.8634,130.354,130.354,3.23472e-10,5.7413e-17,1.26309e-16,0.727332,2.31599e-06,1128,1.1518e+06,8470.22,16173.2,1229.75,147,7.30158,0.040734
99986.9,20.5361,34.2563,34.2563,2.85443e-11,4.53477e-18,9.97649e-18,0.727332,3.0238e-05,642,91277,9791.1,18354.6,1898.6,10,8.24648,0
5741.01,52.8878,135.028,135.028,3.5848e-10,7.74579e-17,1.70407e-16,0.727332,1.73619e-06,1060,1.54226e+06,10536.9,20369.8,1635.53,158,8.85925,0.0738059
7591.98,47.9283,115.751,115.751,2.70854e-10,5.76469e-17,1.26823e-16,0.727332,2.29596e-06,1138,1.16094e+06,8926.42,17087.9,1267.69,140,7.51953,0.09147
17121.3,36.8557,86.2128,86.2128,1.52672e-10,2.62127e-17,5.7668e-17,0.727332,5.17781e-06,2092,520676,10425.9,19994.2,1796.91,54,8.77438,0.0203196
6654.39,50.2528,140.789,140.789,3.72035e-10,6.64479e-17,1.46185e-16,0.727332,2.01242e-06,2362,1.33498e+06,10968.6,20912.6,1736.4,131,9.01862,0.0203585
12460.4,40.6784,92.8014,92.8014,1.79128e-10,3.52445e-17,7.75379e-17,0.727332,3.76825e-06,449,713378,10643.9,20257.3,1507.64,72,8.89122,0.0656062
13173.8,39.9644,94.2912,94.2912,1.81842e-10,3.34211e-17,7.35264e-17,0.728232,3.98402e-06,2168,667845,10287.4,19847.7,1541.67,70,8.55079,0.0439557
26867.5,31.5922,64.7343,64.7343,9.19691e-11,1.65097e-17,3.63213e-17,0.727332,8.12526e-06,284,328299,8819.33,17455.8,1174.62,40,7.28604,0.0685836
2838.64,66.7043,203.55,203.55,7.45132e-10,1.55403e-16,3.41887e-16,0.727332,8.58459e-07,1089,3.11392e+06,10270.7,19637.7,1595.15,327,8.44657,0.0496529
7063.29,49.4017,133.214,133.214,3.39507e-10,6.31285e-17,1.38883e-16,0.727332,2.13608e-06,1349,1.25859e+06,10715.2,20495.3,1755.77,127,8.99926,0.033565
15865.2,37.456,83.9504,83.9504,1.47892e-10,2.75145e-17,6.05319e-17,0.728232,4.79793e-06,594,554308,10136,19424.3,1325.41,59,8.4585,0.0553734
7442.57,48.2893,124.945,124.945,3.04896e-10,5.89593e-17,1.29711e-16,0.727332,2.25078e-06,743,1.18145e+06,10339.6,19861.9,1590.24,123,8.7326,0.0490558
6298.59,51.1638,138.143,138.143,3.6486e-10,7.01272e-17,1.5428e-16,0.727332,1.90482e-06,236,1.40693e+06,10589.4,20248.6,1675.39,143,8.68019,0.0422466
4869.98,55.7785,154.064,154.064,4.4868e-10,9.08656e-17,1.99904e-16,0.727332,1.47278e-06,438,1.81526e+06,10802.8,20774.3,1733.8,181,8.91424,0.0498788
12936.7,40.2316,98.6261,98.6261,1.95174e-10,3.40958e-17,7.50107e-17,0.727332,3.9123e-06,635,676931,10145.2,19747.3,1567.78,72,8.63082,0.0265363
29813.2,30.5845,62.5996,62.5996,8.60516e-11,1.49798e-17,3.29555e-17,0.727332,9.01608e-06,1058,295761,11450.8,22053.5,2029.5,28,9.43161,0.0181696
16325.7,37.0951,89.1852,89.1852,1.61156e-10,2.67269e-17,5.87993e-17,0.727332,4.9372e-06,1072,540874,10387.2,19668.5,1531.68,56,8.42505,0.00929903
30950.3,29.8771,58.981,58.981,7.77835e-11,1.39642e-17,3.07213e-17,0.727332,9.35997e-06,1793,281384,11244.4,21229.3,1758.85,27,9.3848,0.0407936
9062.93,45.2254,112.993,112.993,2.53757e-10,4.84337e-17,1.06554e-16,0.727332,2.74081e-06,580,978407,10328.3,19596.5,1507.54,102,8.42985,0.0498658
9661.5,44.5232,107.09,107.09,2.3231e-10,4.62123e-17,1.01667e-16,0.727332,2.92182e-06,1774,918165,8679.38,16684.8,1556.91,114,7.53402,0.0779046
31843.6,30.0198,59.9273,59.9273,7.98531e-11,1.41652e-17,3.11635e-17,0.728232,9.63011e-06,357,280230,10470.7,20075.4,1882.93,29,8.71682,0.0430832
4505.44,57.2799,169.954,169.954,5.26801e-10,9.84023e-17,2.16485e-16,0.727332,1.36253e-06,416,1.95651e+06,9689.96,18800,1483.57,218,8.07083,0.0353862
8896.37,45.7313,116.88,116.88,2.68451e-10,5.00772e-17,1.1017e-16,0.727332,2.69044e-06,619,1.00476e+06,9628.96,18518.6,1516.41,112,8.11983,0.0470472
5518.38,53.4341,133.852,133.852,3.55629e-10,7.98831e-17,1.75743e-16,0.727332,1.66886e-06,1951,1.6055e+06,8403.06,16028,1260.54,206,7.08692,0.0998035
8144.62,47.125,125.28,125.28,3.0241e-10,5.47965e-17,1.20552e-16,0.727332,2.46309e-06,479,1.09866e+06,10743.9,20381.4,1899.25,110,8.88569,0.0277995
3609.44,61.6467,180.487,180.487,5.98098e-10,1.22667e-16,2.69868e-16,0.727332,1.09157e-06,694,2.46718e+06,10549.7,20055.7,1639.97,252,8.59734,0.0490654
5629.98,53.1262,150.716,150.716,4.23685e-10,7.851e-17,1.72722e-16,0.727332,1.70261e-06,884,1.56134e+06,10665.6,20682,1648.19,158,8.89729,0.0298179
12095.8,41.1918,94.3763,94.3763,1.84863e-10,3.65958e-17,8.05109e-17,0.727332,3.65801e-06,873,737059,11000.2,20792.2,1878.53,72,9.14883,0.0631578
16226.7,37.3138,81.6629,81.6629,1.41619e-10,2.72024e-17,5.98452e-17,0.727332,4.90728e-06,478,546171,7504.71,14278.9,1348.09,78,6.65376,0.0976777
10024.6,43.7227,102.614,102.614,2.15931e-10,4.37642e-17,9.62811e-17,0.727332,3.03164e-06,400,881281,9594.41,18354.1,1334.22,99,8.20231,0.0790524
6198.96,51.3654,146.689,146.689,4.00019e-10,7.09594e-17,1.56111e-16,0.727332,1.87468e-06,1260,1.42035e+06,10553.7,20304.3,1602.02,145,8.73775,0.0208277
20907.8,34.1771,74.3779,74.3779,1.1781e-10,2.09028e-17,4.59862e-17,0.727332,6.32291e-06,1033,420132,10745.5,20603.7,1651.24,42,8.88318,0.0334116
8548,46.3028,115.436,115.436,2.65134e-10,5.19781e-17,1.14352e-16,0.727332,2.58508e-06,1432,1.03677e+06,10361.3,19931.2,1639.95,108,8.69077,0.0557599
9829.83,44.2628,108.522,108.522,2.36291e-10,4.54061e-17,9.98935e-17,0.727332,2.97273e-06,376,901021,10808,21012.3,1695.44,90,9.05574,0.0480633
35889.4,29.0093,59.8378,59.8378,7.83218e-11,1.27824e-17,2.81213e-17,0.727332,1.08536e-05,1359,249087,10403.1,20541.4,1803.42,26,8.86592,0
4794.28,56.2273,140.599,140.599,3.92732e-10,9.30766e-17,2.04769e-16,0.727332,1.44988e-06,658,1.85886e+06,8905.24,17035.7,1500.74,225,7.4326,0.105896
10398.3,43.3897,105.835,105.835,2.25314e-10,4.2772e-17,9.40983e-17,0.727332,3.14464e-06,115,854795,10453.4,20050.4,1747.08,88,8.8094,0.0486099
11906,41.4718,100.652,100.652,2.04297e-10,3.73472e-17,8.21639e-17,0.727332,3.60062e-06,923,745946,5039.03,9834.86,728.667,159,4.37455,0.0979793
37687.1,28.0707,51.4537,51.4537,6.1433e-11,1.15814e-17,2.54791e-17,0.727332,1.13973e-05,822,235297,11504.6,21510.4,1784.18,22,9.2718,0.0716373
2856.36,66.7186,207.9,207.9,7.69227e-10,1.55503e-16,3.42107e-16,0.727332,8.6382e-07,1656,3.10542e+06,10641.1,20499.5,1608.07,315,8.6939,0.0408277
3737.58,60.9228,178.319,178.319,5.83895e-10,1.18396e-16,2.60472e-16,0.727332,1.13032e-06,435,2.37471e+06,10328.2,19602.3,1702.16,248,8.55216,0.0482051
6009.62,51.9614,144.779,144.779,3.94502e-10,7.34586e-17,1.61609e-16,0.727332,1.81743e-06,1554,1.47649e+06,9996.7,19054.5,1564.93,159,8.4109,0.0373126
5034.58,54.9514,157.968,157.968,4.62372e-10,8.68833e-17,1.91143e-16,0.727332,1.52255e-06,1025,1.74496e+06,9498.47,18296.7,1292.87,198,7.86228,0.0405583
4090.37,59.2718,167.481,167.481,5.24232e-10,1.09029e-16,2.39864e-16,0.727332,1.23701e-06,701,2.1757e+06,9988.51,19102.6,1685.18,235,8.35623,0.057862
52243.8,24.941,44.638,44.638,4.67911e-11,8.12343e-18,1.78716e-17,0.728232,1.57995e-05,144,166736,11958.7,22500.8,1281.67,15,9.59067,0.0204715
10193.1,43.6728,99.8452,99.8452,2.07132e-10,4.36146e-17,9.59521e-17,0.727332,3.08259e-06,1543,872198,10338.8,19665.1,1771.88,91,8.74968,0.0861032
6834.74,49.8379,133.695,133.695,3.42849e-10,6.48152e-17,1.42594e-16,0.727332,2.06696e-06,1132,1.30498e+06,10161.5,19379.9,1584.4,138,8.41896,0.0422631
5808.29,52.5791,136.771,136.771,3.64375e-10,7.61093e-17,1.6744e-16,0.727332,1.75654e-06,813,1.52913e+06,10366.2,19714.4,1632.96,159,8.63971,0.0659408
5248.09,54.3522,149.457,149.457,4.23187e-10,8.40719e-17,1.84958e-16,0.727332,1.58713e-06,779,1.68364e+06,10114.5,19258.3,1573.07,180,8.52386,0.0512784
8792.87,45.6823,105.445,105.445,2.29914e-10,4.99163e-17,1.09816e-16,0.727332,2.65914e-06,445,1.00488e+06,9646.16,18379.1,1507.31,112,7.99541,0.0980358
9297.76,45.0285,108.182,108.182,2.37207e-10,4.78037e-17,1.05168e-16,0.727332,2.81182e-06,666,953668,9994.85,19264.1,1535.19,103,8.31985,0.0701716
9162.96,45.1124,105.859,105.859,2.29822e-10,4.80715e-17,1.05757e-16,0.727332,2.77106e-06,579,960850,6199.6,11876.7,1018.23,167,5.52141,0.11804
3006.27,65.2609,193.298,193.298,6.82053e-10,1.45532e-16,3.20171e-16,0.727332,9.09153e-07,343,2.93187e+06,10479.9,20115.4,1443.33,301,8.35573,0.0551933
18076.7,36.0217,81.3307,81.3307,1.38297e-10,2.44733e-17,5.38413e-17,0.727332,5.46675e-06,1294,490263,10609.3,20242.2,1575.78,50,8.85473,0.0320026
8943.75,45.6789,120.178,120.178,2.79733e-10,4.99053e-17,1.09792e-16,0.727332,2.70476e-06,452,987309,9391.32,18179.9,1498.78,114,7.95563,0.0353998
16775.7,36.8728,81.8028,81.8028,1.41142e-10,2.62493e-17,5.77485e-17,0.727332,5.07331e-06,694,519849,11523.6,22458.1,1583.69,49,9.56554,0.0403868
7452.48,48.23,127.779,127.779,3.15137e-10,5.87424e-17,1.29233e-16,0.727332,2.25378e-06,1193,1.19023e+06,9345.2,17676.7,1347.89,137,7.87149,0.0470339
8228.51,46.5768,113.356,113.356,2.58764e-10,5.29063e-17,1.16394e-16,0.727332,2.48846e-06,879,1.06249e+06,10206.8,19615.4,1498.62,112,8.56319,0.0705629
3090.91,64.7231,192.382,192.382,6.74412e-10,1.41964e-16,3.1232e-16,0.727332,9.34751e-07,325,2.84509e+06,8961.96,17313.1,1256.99,342,7.41785,0.0608426
7774.45,47.4544,115.702,115.702,2.69338e-10,5.59536e-17,1.23098e-16,0.727332,2.35114e-06,987,1.14075e+06,10642.8,19891.9,1622.97,115,8.81683,0.0717932
15133.8,38.1082,82.719,82.719,1.45904e-10,2.89772e-17,6.37498e-17,0.728232,4.57674e-06,782,581960,8968.07,17334,1138.47,70,7.46395,0.0924945
15300.8,38.0337,87.6596,87.6596,1.59013e-10,2.88074e-17,6.33763e-17,0.727332,4.62727e-06,1020,578714,10805.8,20439.6,1627.64,58,8.66909,0.0370175
