Weight (cm-3),Equiv. Sphere Diameter (nm),Collision Diameter (nm),Mobility Diameter (nm),Surface Area (cm2),Volume (cm3),Mass (g),Age (s),Stat. Weight (-),Num coags (-),silica,Number of Si Atoms,Number of O Atoms,Number of OH Atoms,Number of Primaries,Avg. Primary Diameter,Avg. Sintering Level,Avg. Si:O Ratio
13563.4,21.4841,33.6337,33.6337,2.84034e-11,5.19218e-18,1.14228e-17,1,0.0185185,3,113778,12642,24332.4,1184.22,9,10.237,0.0573322,0.495441
104632,10.8583,10.8583,10.8583,3.70405e-12,6.70331e-19,1.47473e-18,1,0.142857,5,14749,14749,28648,924,1,10.8583,0,0.498749
36621.1,15.4354,18.7985,18.7985,1.00599e-11,1.92553e-18,4.23617e-18,1,0.05,4,42140,10535,20248,1063,4,9.54069,0.308263,0.494346
21541.8,18.4208,26.5996,26.5996,1.84977e-11,3.27285e-18,7.20026e-18,1,0.0294118,8,71638,11939.7,22950.3,1195,6,9.86357,0.0577739,0.494492
91552.7,11.3583,13.2498,13.2498,5.10646e-12,7.67255e-19,1.68796e-18,1,0.125,1,16856,8428,16309,631,2,8.26665,0,0.497521
14648.4,20.9334,32.4057,32.4057,2.65157e-11,4.80305e-18,1.05667e-17,1,0.02,9,105350,11705.6,22559.3,1029.78,9,9.86107,0.0740288,0.496227
146484,9.72948,9.72948,9.72948,2.97392e-12,4.82246e-19,1.06094e-18,1,0.2,2,10535,10535,20210,1166,1,9.72948,0,0.492842
15583.4,20.5145,31.7419,31.7419,2.54466e-11,4.52047e-18,9.94503e-18,1,0.0212766,7,99029,12378.6,23825.8,1172.5,8,10.0987,0.0391371,0.49518
81380.2,11.8196,13.7879,13.7879,5.52967e-12,8.64585e-19,1.90209e-18,1,0.111111,3,18963,9481.5,18263,845,2,9.26047,0,0.496206
36621.1,15.4316,19.7031,19.7031,1.07934e-11,1.92413e-18,4.23308e-18,1,0.05,5,42140,10535,20271.5,1013.5,4,9.28255,0.170715,0.494949
122070,10.3359,10.3359,10.3359,3.35621e-12,5.78159e-19,1.27195e-18,1,0.166667,3,12642,12642,24296,1316,1,10.3359,0,0.493597
183105,9.03598,9.03598,9.03598,2.56508e-12,3.863e-19,8.49859e-19,1,0.25,2,8428,8428,16134,1004,1,9.03598,0,0.491773
43083.6,14.6304,18.763,18.763,9.7663e-12,1.6397e-18,3.60735e-18,1,0.0588235,6,35819,8954.75,17163,1007,4,8.65031,0.158311,0.492832
56340.1,13.3729,15.5999,15.5999,7.07858e-12,1.25221e-18,2.75487e-18,1,0.0769231,3,27391,13695.5,26316,1412,2,10.4308,0,0.493923
56340.1,13.3662,15.5921,15.5921,7.0715e-12,1.25034e-18,2.75074e-18,1,0.0769231,2,27391,13695.5,26337,1319,2,10.4262,0,0.495209
73242.2,12.2507,14.2908,14.2908,5.94043e-12,9.6269e-19,2.11792e-18,1,0.1,4,21070,10535,20248,1060,2,8.76408,0,0.494415
122070,10.3358,10.3358,10.3358,3.35611e-12,5.78135e-19,1.2719e-18,1,0.166667,2,12642,12642,24294,1316,1,10.3358,0,0.493635
29296.9,16.6251,22.3505,22.3505,1.35352e-11,2.40599e-18,5.29319e-18,1,0.04,4,52675,10535,20251.2,1045.6,5,9.54244,0.136624,0.494675
28170.1,16.8534,23.5325,23.5325,1.4723e-11,2.50645e-18,5.5142e-18,1,0.0384615,7,54782,10956.4,21019.6,1192.4,5,9.67945,0.0512363,0.493265
43083.6,14.6191,19.3211,19.3211,1.02014e-11,1.63591e-18,3.599e-18,1,0.0588235,4,35819,8954.75,17212.5,886.5,4,8.74457,0.0762084,0.494765
183105,9.03579,9.03579,9.03579,2.56497e-12,3.86276e-19,8.49806e-19,1,0.25,3,8428,8428,16132,1004,1,9.03579,0,0.49183
56340.1,13.3727,15.5997,15.5997,7.07838e-12,1.25216e-18,2.75476e-18,1,0.0769231,3,27391,13695.5,26334,1393,2,10.5504,0,0.493941
73242.2,12.258,14.2993,14.2993,5.94746e-12,9.64398e-19,2.12168e-18,1,0.1,2,21070,10535,20204,1168,2,9.54669,0,0.492935
33291.9,15.9267,21.5238,21.5238,1.25196e-11,2.11531e-18,4.65369e-18,1,0.0454545,8,46354,11588.5,22323,1068,4,9.98712,0.0177159,0.495426
45776.4,14.3297,18.0104,18.0104,9.08983e-12,1.54069e-18,3.38951e-18,1,0.0625,8,33712,8428,16192,861.5,4,8.23806,0.215472,0.494209
14361.2,21.0823,33.8147,33.8147,2.83639e-11,4.90626e-18,1.07938e-17,1,0.0196078,4,107457,10745.7,20667,1041,10,9.44832,0.0524908,0.495011
10614.8,23.318,38.2923,38.2923,3.59471e-11,6.63858e-18,1.46049e-17,1,0.0144928,7,145383,10384.5,19963,1018.71,14,9.38979,0.103028,0.494931
122070,10.3358,10.3358,10.3358,3.35611e-12,5.78135e-19,1.2719e-18,1,0.166667,2,12642,12642,24294,1316,1,10.3358,0,0.493635
146484,9.72947,9.72947,9.72947,2.97392e-12,4.82245e-19,1.06094e-18,1,0.2,2,10535,10535,20212,1164,1,9.72947,0,0.492842
244141,8.21442,8.21442,8.21442,2.11985e-12,2.90222e-19,6.38489e-19,1,0.333333,2,6321,6321,12062,828,1,8.21442,0,0.49038
52315.8,13.6956,15.4003,15.4003,7.02641e-12,1.34506e-18,2.95913e-18,1,0.0714286,6,29498,9832.67,18980.7,841.333,3,8.96446,0.473791,0.496048
26157.9,17.2691,23.9514,23.9514,1.53032e-11,2.69656e-18,5.93244e-18,1,0.0357143,7,58996,9832.67,18883.3,1016.67,6,9.00207,0.137656,0.494104
10463.2,23.4323,32.7187,32.7187,2.84611e-11,6.73667e-18,1.48207e-17,1,0.0142857,7,147490,9832.67,18905.6,971.067,15,9.14481,0.337413,0.494684
146484,9.72948,9.72948,9.72948,2.97392e-12,4.82246e-19,1.06094e-18,1,0.2,4,10535,10535,20210,1166,1,9.72948,0,0.492842
146484,9.72947,9.72947,9.72947,2.97392e-12,4.82245e-19,1.06094e-18,1,0.2,2,10535,10535,20212,1164,1,9.72947,0,0.492842
40690.1,14.8926,18.4776,18.4776,9.62953e-12,1.72947e-18,3.80484e-18,1,0.0555556,3,37926,12642,24388,1099.33,3,9.628,0.0985535,0.496011
61035.2,13.0198,15.188,15.188,6.70967e-12,1.15561e-18,2.54234e-18,1,0.0833333,5,25284,12642,24273,1310,2,9.71369,0,0.494156
48828.1,14.0168,17.8927,17.8927,8.90199e-12,1.44193e-18,3.17225e-18,1,0.0666667,1,31605,10535,20281.3,974,3,9.0799,0,0.49564
91552.7,11.3803,12.5577,12.5577,4.71618e-12,7.71727e-19,1.6978e-18,1,0.125,4,16856,8428,16151,954,2,8.96896,0.334549,0.492721
81380.2,11.8357,13.2703,13.2703,5.22477e-12,8.68132e-19,1.90989e-18,1,0.111111,5,18963,9481.5,18174,1067,2,9.38123,0.23564,0.492776
66583.8,12.6417,15.1584,15.1584,6.59223e-12,1.05784e-18,2.32724e-18,1,0.0909091,3,23177,7725.67,14859.3,738,3,8.40234,0.222556,0.49532
66583.8,12.64,15.206,15.206,6.62284e-12,1.0574e-18,2.32628e-18,1,0.0909091,1,23177,7725.67,14871.3,715.333,3,7.73577,0.210394,0.495659
27126.7,17.0566,24.5184,24.5184,1.5752e-11,2.59821e-18,5.71606e-18,1,0.037037,3,56889,9481.5,18214.3,948.667,6,8.94003,0.0665047,0.494782
13079,21.7513,32.5477,32.5477,2.72066e-11,5.38836e-18,1.18544e-17,1,0.0178571,10,117992,9832.67,18914.2,956.667,12,9.04802,0.194475,0.494829
104632,10.8816,11.363,11.363,3.96948e-12,6.74649e-19,1.48423e-18,1,0.142857,3,14749,7374.5,14166,779,2,8.61712,0.695271,0.493443
104632,10.8849,11.7125,11.7125,4.15465e-12,6.75266e-19,1.48559e-18,1,0.142857,2,14749,7374.5,14131,836,2,8.4513,0.495456,0.492717
21541.8,18.4233,26.5734,26.5734,1.84716e-11,3.27415e-18,7.20313e-18,1,0.0294118,12,71638,11939.7,22945.7,1216.33,6,9.72118,0.0599297,0.494151
18310.5,19.4484,30.2837,30.2837,2.3089e-11,3.85166e-18,8.47366e-18,1,0.025,6,84280,10535,20234.5,1081.5,8,9.38413,0.0292972,0.49423
73242.2,12.2559,14.2969,14.2969,5.94547e-12,9.63914e-19,2.12061e-18,1,0.1,2,21070,10535,20219,1135,2,9.27677,0,0.49335
122070,10.3358,10.3358,10.3358,3.35611e-12,5.78135e-19,1.2719e-18,1,0.166667,2,12642,12642,24294,1316,1,10.3358,0,0.493635
17033.1,19.912,31.2211,31.2211,2.44557e-11,4.13378e-18,9.09431e-18,1,0.0232558,7,90601,11325.1,21818.8,1034,8,9.46144,0.0186649,0.495569
81380.2,11.8272,13.7968,13.7968,5.53676e-12,8.6625e-19,1.90575e-18,1,0.111111,4,18963,9481.5,18231,940,2,8.53372,0,0.494575
73242.2,12.2413,13.9794,13.9794,5.7451e-12,9.6047e-19,2.11303e-18,1,0.1,2,21070,10535,20308,917,2,9.26753,0.124687,0.496349
244141,8.21442,8.21442,8.21442,2.11985e-12,2.90222e-19,6.38489e-19,1,0.333333,2,6321,6321,12062,828,1,8.21442,0,0.49038
19274.3,19.113,28.2011,28.2011,2.0569e-11,3.65581e-18,8.04279e-18,1,0.0263158,6,80066,13344.3,25695.7,1266,6,10.3948,0.01696,0.494937
15583.4,20.5257,30.0661,30.0661,2.34647e-11,4.52787e-18,9.96132e-18,1,0.0212766,15,99029,9902.9,19007.6,1045.6,10,9.26132,0.186455,0.493831
45776.4,14.3332,18.2966,18.2966,9.30849e-12,1.54182e-18,3.392e-18,1,0.0625,6,33712,11237.3,21578,1188.67,3,9.80817,0,0.493587
34877.2,15.6888,19.5575,19.5575,1.07625e-11,2.02195e-18,4.44829e-18,1,0.047619,7,44247,11061.8,21256.5,1122.5,4,9.67741,0.239219,0.494292
104632,10.8853,11.6941,11.6941,4.14494e-12,6.75339e-19,1.48574e-18,1,0.142857,4,14749,7374.5,14134,836,2,8.02138,0.50594,0.492619
244141,8.21442,8.21442,8.21442,2.11985e-12,2.90222e-19,6.38489e-19,1,0.333333,2,6321,6321,12062,828,1,8.21442,0,0.49038
29296.9,16.6219,22.0726,22.0726,1.32822e-11,2.40457e-18,5.29006e-18,1,0.04,6,52675,10535,20281.6,994.8,5,9.3933,0.165434,0.49515
22194.6,18.2371,26.5863,26.5863,1.83914e-11,3.17592e-18,6.98703e-18,1,0.030303,4,69531,9933,19094.9,985.143,7,9.12183,0.0950733,0.494671
17438.6,19.7581,28.4623,28.4623,2.12045e-11,4.03866e-18,8.88504e-18,1,0.0238095,11,88494,11061.8,21278.5,1050.75,8,9.59927,0.156763,0.495393
25255.9,17.4638,23.0813,23.0813,1.45583e-11,2.78881e-18,6.13537e-18,1,0.0344828,6,61103,10183.8,19581.7,977.667,6,9.25883,0.239774,0.495339
19795.2,18.9369,28.1342,28.1342,2.04012e-11,3.55568e-18,7.8225e-18,1,0.027027,4,77959,12993.2,25051,1152,6,10.3637,0.00421285,0.495866
66583.8,12.6328,14.7366,14.7366,6.31675e-12,1.0556e-18,2.32233e-18,1,0.0909091,3,23177,11588.5,22409,907,2,9.78058,0,0.497019
20345.1,18.7669,27.1012,27.1012,1.92013e-11,3.46082e-18,7.61381e-18,1,0.0277778,6,75852,10836,20873.1,992.286,7,9.4887,0.112074,0.495577
12628,22.0104,35.6514,35.6514,3.13747e-11,5.58317e-18,1.2283e-17,1,0.0172414,11,122206,10183.8,19568.5,1026.17,12,9.21384,0.0857632,0.494489
29296.9,16.6334,22.3233,22.3233,1.35138e-11,2.40957e-18,5.30104e-18,1,0.04,7,52675,10535,20216,1134.4,5,9.53903,0.1406,0.493433
104632,10.8852,11.7267,11.7267,4.1623e-12,6.75316e-19,1.48569e-18,1,0.142857,2,14749,7374.5,14132,837,2,8.45154,0.487688,0.492651
66583.8,12.6445,14.5379,14.5379,6.19233e-12,1.05853e-18,2.32877e-18,1,0.0909091,5,23177,7725.67,14858.7,756.667,3,8.34976,0.384111,0.494749
40690.1,14.9033,18.4591,18.4591,9.61848e-12,1.73318e-18,3.813e-18,1,0.0555556,6,37926,12642,24302,1276.67,3,10.2744,0.104641,0.49424
25255.9,17.4735,24.745,24.745,1.61648e-11,2.79345e-18,6.14559e-18,1,0.0344828,9,61103,10183.8,19558.7,1059.67,6,9.07857,0.0957742,0.493921
52315.8,13.7095,16.9927,16.9927,8.14804e-12,1.34917e-18,2.96818e-18,1,0.0714286,6,29498,9832.67,18863.3,1058.67,3,9.37288,0.102115,0.493558
22888.2,18.0507,25.0959,25.0959,1.67804e-11,3.07952e-18,6.77494e-18,1,0.03125,6,67424,11237.3,21603,1111.67,6,9.54067,0.132734,0.494717
27126.7,17.0542,23.3495,23.3495,1.4638e-11,2.59711e-18,5.71365e-18,1,0.037037,5,56889,11377.8,21882.8,1097.2,5,9.36325,0.0949047,0.495117
18310.5,19.4362,29.1263,29.1263,2.17713e-11,3.84447e-18,8.45782e-18,1,0.025,9,84280,10535,20296,953.5,8,9.13221,0.0902367,0.495776
81380.2,11.8199,12.8796,12.8796,4.99242e-12,8.64658e-19,1.90225e-18,1,0.111111,6,18963,6321,12188.7,552.667,3,7.42343,0.605925,0.496102
13563.4,21.4834,34.1614,34.1614,2.9074e-11,5.19168e-18,1.14217e-17,1,0.0185185,7,113778,11377.8,21907.8,1053.8,10,9.5356,0.0644859,0.495514
28170.1,16.8483,23.0399,23.0399,1.4261e-11,2.50417e-18,5.50918e-18,1,0.0384615,5,54782,10956.4,21039.2,1138.4,5,9.74362,0.0976128,0.49403
28170.1,16.8479,23.712,23.712,1.48893e-11,2.50401e-18,5.50882e-18,1,0.0384615,12,54782,9130.33,17529,950,6,8.78265,0.108066,0.494092
104632,10.8859,11.7064,11.7064,4.15163e-12,6.7544e-19,1.48597e-18,1,0.142857,4,14749,7374.5,14135,839,2,8.45209,0.499361,0.492487
48828.1,14.0278,17.2592,17.2592,8.43677e-12,1.44533e-18,3.17972e-18,1,0.0666667,6,31605,10535,20233.3,1107.33,3,9.08739,0.128429,0.493658
183105,9.03598,9.03598,9.03598,2.56508e-12,3.863e-19,8.49859e-19,1,0.25,2,8428,8428,16134,1004,1,9.03598,0,0.491773
66583.8,12.6497,14.7562,14.7562,6.33364e-12,1.05984e-18,2.33165e-18,1,0.0909091,2,23177,11588.5,22254,1218,2,9.50355,0,0.493716
36621.1,15.4368,19.5638,19.5638,1.0681e-11,1.92607e-18,4.23736e-18,1,0.05,3,42140,14046.7,26998,1430.67,3,10.5683,0.0245792,0.494102
17033.1,19.9234,29.353,29.353,2.23003e-11,4.14087e-18,9.10991e-18,1,0.0232558,10,90601,11325.1,21757.2,1161,8,9.60646,0.118399,0.494153
43083.6,14.627,18.5068,18.5068,9.56585e-12,1.63857e-18,3.60485e-18,1,0.0588235,4,35819,11939.7,22920,1279.33,3,10.0835,0.0302794,0.493388
43083.6,14.6161,18.7467,18.7467,9.74884e-12,1.6349e-18,3.59679e-18,1,0.0588235,3,35819,8954.75,17215,864.5,4,8.77529,0.158003,0.495299
73242.2,12.2558,14.2967,14.2967,5.94532e-12,9.63878e-19,2.12053e-18,1,0.1,5,21070,10535,20209,1143,2,9.27658,0,0.493396
183105,9.03579,9.03579,9.03579,2.56497e-12,3.86276e-19,8.49806e-19,1,0.25,3,8428,8428,16132,1004,1,9.03579,0,0.49183
73242.2,12.2546,14.2954,14.2954,5.94421e-12,9.63608e-19,2.11994e-18,1,0.1,3,21070,10535,20218,1124,2,9.54396,0,0.493628
22888.2,18.0451,26.2191,26.2191,1.79166e-11,3.07664e-18,6.76861e-18,1,0.03125,4,67424,11237.3,21632,1047,6,9.78181,0.0459173,0.495495
732422,5.71186,5.71186,5.71186,1.02495e-12,9.75734e-20,2.14661e-19,1,1,0,2107,2107,3960,398,1,5.71186,0,0.483479
91552.7,11.3576,12.3966,12.3966,4.62112e-12,7.67119e-19,1.68766e-18,1,0.125,2,16856,8428,16314,621,2,8.73587,0.403568,0.497668
28170.1,16.8462,23.1518,23.1518,1.43641e-11,2.50324e-18,5.50712e-18,1,0.0384615,5,54782,10956.4,21056.4,1107.6,5,9.49575,0.0864278,0.494333
48828.1,14.0316,17.7834,17.7834,8.82526e-12,1.44652e-18,3.18234e-18,1,0.0666667,6,31605,10535,20205.3,1164.67,3,9.54053,0.0244928,0.492981
366211,7.18277,7.18277,7.18277,1.62082e-12,1.94033e-19,4.26872e-19,1,0.5,1,4214,4214,8002,632,1,7.18277,0,0.48807
36621.1,15.4422,20.2764,20.2764,1.12718e-11,1.9281e-18,4.24183e-18,1,0.05,8,42140,10535,20212.5,1146.5,4,9.70625,0.0936843,0.493235
61035.2,12.9892,15.4072,15.4072,6.84739e-12,1.14749e-18,2.52447e-18,1,0.0833333,7,25284,8428,16432,427,3,8.21072,0.263263,0.499911
45776.4,14.3175,16.7017,16.7017,8.11381e-12,1.53673e-18,3.3808e-18,1,0.0625,4,33712,16856,32560,1403,2,11.3638,0,0.496305
34877.2,15.6894,20.0278,20.0278,1.11533e-11,2.02217e-18,4.44878e-18,1,0.047619,4,44247,14749,28356,1489.33,3,10.8243,0,0.494181
91552.7,11.3776,12.4964,12.4964,4.68115e-12,7.71181e-19,1.6966e-18,1,0.125,4,16856,8428,16173,912,2,8.7548,0.363859,0.493298
56340.1,13.3731,15.6001,15.6001,7.07879e-12,1.25227e-18,2.755e-18,1,0.0769231,4,27391,13695.5,26313,1417,2,10.5507,0,0.493887
12413.9,22.1338,32.457,32.457,2.733e-11,5.67763e-18,1.24908e-17,1,0.0169492,5,124313,11301.2,21733.3,1109.27,11,9.63425,0.206236,0.494743
14085,21.2146,32.1985,32.1985,2.64376e-11,4.99927e-18,1.09984e-17,1,0.0192308,8,109564,12173.8,23447.3,1120,9,9.84311,0.104112,0.495527
183105,9.03598,9.03598,9.03598,2.56508e-12,3.863e-19,8.49859e-19,1,0.25,2,8428,8428,16134,1004,1,9.03598,0,0.491773
48828.1,14.026,17.5903,17.5903,8.68013e-12,1.44478e-18,3.17852e-18,1,0.0666667,6,31605,10535,20246.7,1080.67,3,9.64592,0.0608494,0.493967
244141,8.21442,8.21442,8.21442,2.11985e-12,2.90222e-19,6.38489e-19,1,0.333333,1,6321,6321,12062,828,1,8.21442,0,0.49038
33291.9,15.9419,21.2246,21.2246,1.22653e-11,2.12139e-18,4.66707e-18,1,0.0454545,6,46354,9270.8,17776.8,1026,5,8.87677,0.159332,0.493054
20345.1,18.7745,28.422,28.422,2.06261e-11,3.465e-18,7.62299e-18,1,0.0277778,9,75852,9481.5,18214.5,955.5,8,8.74956,0.0737405,0.494601
33291.9,15.9306,20.3356,20.3356,1.14988e-11,2.11686e-18,4.6571e-18,1,0.0454545,4,46354,15451.3,29736.7,1490,3,10.9732,0,0.494812
20345.1,18.7704,27.8873,27.8873,2.00446e-11,3.46273e-18,7.61801e-18,1,0.0277778,4,75852,12642,24321.3,1211.33,6,10.2398,0.00418714,0.49513
30517.6,16.4078,23.2964,23.2964,1.43089e-11,2.31288e-18,5.08833e-18,1,0.0416667,4,50568,10113.6,19414,1078,5,9.26122,0.015111,0.493539
61035.2,13.0248,15.7008,15.7008,7.05374e-12,1.15694e-18,2.54526e-18,1,0.0833333,4,25284,8428,16162.7,926,3,8.42836,0.202849,0.493192
183105,9.03579,9.03579,9.03579,2.56497e-12,3.86276e-19,8.49806e-19,1,0.25,2,8428,8428,16132,1004,1,9.03579,0,0.49183
61035.2,13.0241,14.9778,14.9778,6.57195e-12,1.15677e-18,2.54489e-18,1,0.0833333,6,25284,8428,16169.3,915.333,3,8.84728,0.383226,0.493308
26157.9,17.2692,23.9218,23.9218,1.52749e-11,2.69658e-18,5.93248e-18,1,0.0357143,12,58996,9832.67,18885,1015.33,6,9.05483,0.140184,0.494096
56340.1,13.375,16.328,16.328,7.58049e-12,1.25279e-18,2.75613e-18,1,0.0769231,6,27391,9130.33,17528.7,970.667,3,8.7689,0.156581,0.493549
27126.7,17.0599,23.1361,23.1361,1.44402e-11,2.59973e-18,5.7194e-18,1,0.037037,6,56889,14222.2,27338,1437,4,10.7014,0.00870681,0.494257
26157.9,17.266,24.4396,24.4396,1.5772e-11,2.69511e-18,5.92925e-18,1,0.0357143,8,58996,11799.2,22704.4,1155.6,5,9.99388,0.0216921,0.494518
17033.1,19.9206,28.5621,28.5621,2.14036e-11,4.13908e-18,9.10598e-18,1,0.0232558,9,90601,10066.8,19346.4,1010.22,9,9.10357,0.19588,0.49452
48828.1,14.0244,17.9023,17.9023,8.91161e-12,1.44427e-18,3.17739e-18,1,0.0666667,7,31605,10535,20234.7,1078.67,3,9.08392,0,0.494292
38548.5,15.1723,19.542,19.542,1.05714e-11,1.82876e-18,4.02327e-18,1,0.0526316,2,40033,10008.2,19232,1003.5,4,9.32308,0.146324,0.494589
30517.6,16.3945,22.2843,22.2843,1.33813e-11,2.30725e-18,5.07596e-18,1,0.0416667,10,50568,10113.6,19469.6,938,5,9.24913,0.111335,0.49558
15922.2,20.367,31.5594,31.5594,2.51366e-11,4.42363e-18,9.73198e-18,1,0.0217391,7,96922,12115.2,23324.5,1135.75,8,10.0189,0.0368752,0.495304
244141,8.21442,8.21442,8.21442,2.11985e-12,2.90222e-19,6.38489e-19,1,0.333333,2,6321,6321,12062,828,1,8.21442,0,0.49038
56340.1,13.3585,16.1572,16.1572,7.45719e-12,1.24816e-18,2.74594e-18,1,0.0769231,5,27391,9130.33,17625.3,759.333,3,8.77299,0.190495,0.496628
15258.8,20.6632,32.4335,32.4335,2.63779e-11,4.6195e-18,1.01629e-17,1,0.0208333,4,101136,11237.3,21615.3,1102,9,9.73738,0.0534782,0.494659
66583.8,12.6465,14.7525,14.7525,6.33044e-12,1.05904e-18,2.32988e-18,1,0.0909091,5,23177,11588.5,22259,1182,2,8.97717,0,0.494369
8719.31,24.9059,40.8033,40.8033,4.08643e-11,8.08923e-18,1.77963e-17,1,0.0119048,11,176988,11061.8,21252.4,1133.38,16,9.64226,0.132689,0.494142
23626.5,17.857,25.8836,25.8836,1.74821e-11,2.98145e-18,6.5592e-18,1,0.0322581,7,65317,10886.2,20966.3,1017,6,9.52014,0.0504971,0.495201
12413.9,22.1358,34.5629,34.5629,3.00339e-11,5.67915e-18,1.24941e-17,1,0.0169492,7,124313,10359.4,19921.3,1027.5,12,9.10795,0.134496,0.49451
31844.4,16.1705,22.0047,22.0047,1.30402e-11,2.21397e-18,4.87074e-18,1,0.0434783,5,48461,12115.2,23301,1200,4,10.1424,0,0.49448
104632,10.8855,11.699,11.699,4.14762e-12,6.75367e-19,1.48581e-18,1,0.142857,3,14749,7374.5,14132,839,2,8.45178,0.503251,0.492586
28170.1,16.8413,23.0128,23.0128,1.42329e-11,2.50108e-18,5.50238e-18,1,0.0384615,4,54782,10956.4,21089.6,1042.8,5,9.09124,0.0993408,0.495039
25255.9,17.4738,24.6749,24.6749,1.60963e-11,2.7936e-18,6.14592e-18,1,0.0344828,3,61103,12220.6,23479.2,1265.6,5,10.0746,0.0268102,0.493865
19274.3,19.1086,27.9475,27.9475,2.02898e-11,3.65331e-18,8.03729e-18,1,0.0263158,7,80066,11438,22031.4,1051.14,7,9.61748,0.0892808,0.495525
122070,10.3403,10.7648,10.7648,3.56799e-12,5.78887e-19,1.27355e-18,1,0.166667,1,12642,6321,12108,724,2,7.71455,0.716102,0.492597
73242.2,12.2492,14.289,14.289,5.9389e-12,9.62317e-19,2.1171e-18,1,0.1,2,21070,10535,20257,1037,2,9.27134,0,0.49474
30517.6,16.403,20.8832,20.8832,1.21425e-11,2.31084e-18,5.08385e-18,1,0.0416667,7,50568,8428,16191.7,859.333,6,8.64223,0.324248,0.494282
104632,10.8847,11.6415,11.6415,4.11693e-12,6.75231e-19,1.48551e-18,1,0.142857,4,14749,7374.5,14137,829,2,8.61965,0.535096,0.49275
81380.2,11.8357,13.4485,13.4485,5.33039e-12,8.68131e-19,1.90989e-18,1,0.111111,2,18963,9481.5,18175,1066,2,9.38122,0.154739,0.492776
66583.8,12.6556,15.1087,15.1087,6.56345e-12,1.06132e-18,2.3349e-18,1,0.0909091,1,23177,7725.67,14795.3,888.667,3,8.26608,0.238917,0.492583
66583.8,12.6407,14.7627,14.7627,6.33553e-12,1.05759e-18,2.3267e-18,1,0.0909091,3,23177,7725.67,14888.7,704,3,8.25024,0.322791,0.495468
30517.6,16.4067,22.1418,22.1418,1.32581e-11,2.31242e-18,5.08732e-18,1,0.0416667,4,50568,12642,24283.5,1323.5,4,10.2315,0.0213005,0.493693
17863.9,19.6087,28.7143,28.7143,2.14053e-11,3.9477e-18,8.68495e-18,1,0.0243902,4,86387,10798.4,20740.8,1105.75,8,9.29994,0.128639,0.494284
34877.2,15.6801,20.016,20.016,1.11401e-11,2.01859e-18,4.4409e-18,1,0.047619,6,44247,14749,28442.7,1314.67,3,10.8561,0,0.495643
73242.2,12.2539,14.2946,14.2946,5.94354e-12,9.63445e-19,2.11958e-18,1,0.1,7,21070,10535,20224,1112,2,9.54332,0,0.493766
24414.1,17.6762,24.33,24.33,1.5851e-11,2.89178e-18,6.36193e-18,1,0.0333333,7,63210,10535,20215.3,1139,6,9.43778,0.153296,0.493342
43083.6,14.605,18.6435,18.6435,9.66478e-12,1.63118e-18,3.5886e-18,1,0.0588235,3,35819,11939.7,23067.3,948.667,3,9.46762,0,0.497155
43083.6,14.6188,18.8266,18.8266,9.81218e-12,1.63583e-18,3.59882e-18,1,0.0588235,5,35819,8954.75,17214.5,883,4,8.60326,0.146692,0.494806
16646,20.0747,30.9549,30.9549,2.4242e-11,4.23592e-18,9.31902e-18,1,0.0227273,4,92708,11588.5,22266.8,1172.5,8,9.75391,0.0445046,0.494406
33291.9,15.9367,21.6865,21.6865,1.26658e-11,2.11931e-18,4.66248e-18,1,0.0454545,9,46354,11588.5,22249.5,1215,4,9.99254,0,0.493874
91552.7,11.3534,12.4628,12.4628,4.65732e-12,7.66261e-19,1.68577e-18,1,0.125,4,16856,8428,16347,556.5,2,8.26125,0.367385,0.498595
16276,20.2248,31.7743,31.7743,2.5305e-11,4.33165e-18,9.52964e-18,1,0.0222222,4,94815,11851.9,22781.5,1185.75,8,9.82931,0.0156487,0.494503
23626.5,17.8615,24.2424,24.2424,1.58479e-11,2.9837e-18,6.56413e-18,1,0.0322581,6,65317,10886.2,20929.7,1080.67,6,9.54827,0.182603,0.494593
14648.4,20.9447,32.2204,32.2204,2.62957e-11,4.81085e-18,1.05839e-17,1,0.02,9,105350,11705.6,22517.8,1136.44,9,9.66361,0.0834856,0.494861
34877.2,15.695,20.9028,20.9028,1.18943e-11,2.02436e-18,4.45358e-18,1,0.047619,7,44247,11061.8,21232.5,1192,4,9.64731,0.055868,0.493289
183105,9.03598,9.03598,9.03598,2.56508e-12,3.863e-19,8.49859e-19,1,0.25,2,8428,8428,16134,1004,1,9.03598,0,0.491773
91552.7,11.3699,12.4946,12.4946,4.67854e-12,7.69614e-19,1.69315e-18,1,0.125,3,16856,8428,16225,802,2,8.28219,0.360501,0.494979
66583.8,12.6519,14.7588,14.7588,6.33586e-12,1.0604e-18,2.33287e-18,1,0.0909091,3,23177,11588.5,22242,1251,2,9.95724,0,0.493275
21541.8,18.4097,25.2,25.2,1.7052e-11,3.26694e-18,7.18726e-18,1,0.0294118,10,71638,10234,19726.6,906.857,7,9.12413,0.213,0.495991
122070,10.3358,10.3358,10.3358,3.35611e-12,5.78135e-19,1.2719e-18,1,0.166667,4,12642,12642,24294,1316,1,10.3358,0,0.493635
43083.6,14.6123,18.9108,18.9108,9.87587e-12,1.63362e-18,3.59397e-18,1,0.0588235,8,35819,8954.75,17248,808.5,4,8.651,0.133116,0.495929
